ID,性別,OL申込,年齢,機種,P購入,コース,C応募,FM登録,ML購読,通話分数,通話回数,請求額,契約
T1024188,M,0,33,B,0,E,0,0,0,65.74,8,4681,N
T1024190,M,0,38,C,1,E,0,0,1,145.75,50,8499,N
T1024209,M,0,56,A,0,F,1,1,0,46.55,17,7147,Y
T1024218,M,0,83,C,2,X,0,0,0,35.41,47,8443,Y
T1024221,F,0,73,B,3,F,0,0,0,62.56,31,8790,Y
T1024230,F,0,39,A,0,E,0,1,1,37.26,18,5102,Y
T1024252,M,0,72,A,0,F,0,0,0,187.35,17,12061,Y
T1024269,M,0,68,A,0,F,0,0,0,56.5,4,6864,Y
T1024278,F,0,85,A,0,F,0,0,1,74.21,4,6678,Y
T1024288,F,0,30,A,0,F,0,0,0,58.23,1,6583,Y
T1024298,F,0,51,C,0,E,0,0,0,81.34,30,7404,Y
T1024300,M,0,35,A,0,E,1,0,0,18.58,8,3720,Y
T1024314,M,0,51,A,0,E,0,1,0,115.76,18,4338,Y
T1024323,F,0,80,B,2,E,0,1,0,97.36,11,7871,Y
T1024337,M,0,35,C,2,E,0,0,1,64.89,19,6621,Y
T1024355,M,0,66,A,0,F,0,1,0,87.87,38,6412,Y
T1024361,M,0,50,C,3,E,0,0,0,22.92,9,5103,Y
T1024379,M,0,22,B,1,E,1,0,0,32.9,1,4649,Y
T1024383,F,0,30,C,0,E,1,1,0,85.32,39,7738,Y
T1024395,F,0,75,C,1,E,0,0,0,17.71,6,8495,Y
T1024405,M,1,51,B,0,E,0,0,0,203.4,66,8224,Y
T1024416,M,0,25,A,0,E,0,0,0,79.36,12,4446,Y
T1024420,F,0,36,B,0,E,1,1,0,77.02,7,4610,Y
T1024437,M,0,68,B,2,F,0,0,0,122.97,9,9685,Y
T1024448,F,0,26,A,0,E,0,0,0,50.19,18,4149,Y
T1024454,F,0,33,B,0,E,0,0,0,92.27,23,5959,N
T1024464,M,0,60,B,0,E,0,0,0,15.82,2,4346,Y
T1024478,M,0,55,A,0,E,0,1,0,82.1,5,4161,Y
T1024488,M,0,54,C,2,E,0,0,0,3.28,1,5226,Y
T1024494,F,0,89,A,0,E,0,0,0,58.92,4,7017,Y
T1024506,M,0,90,C,3,X,1,0,0,47.58,3,8822,Y
T1024510,M,0,68,A,0,E,0,1,0,96.18,92,6756,Y
T1024532,F,0,21,B,0,E,0,0,0,28.11,2,4480,N
T1024540,M,0,30,B,2,E,0,1,0,48.77,7,4515,N
T1024566,F,0,51,B,1,E,0,0,0,108.43,10,5025,Y
T1024573,M,0,34,C,0,E,0,0,1,7.56,2,5220,Y
T1024584,F,0,74,C,2,F,0,1,1,191.2,152,7669,Y
T1024592,F,1,82,A,0,F,0,1,0,83.17,6,7126,Y
T1024604,M,1,84,B,1,E,1,0,0,13.26,1,4341,Y
T1024612,M,1,58,B,0,E,0,0,0,27.98,6,4747,Y
T1024628,M,0,86,B,3,F,1,0,1,72.29,22,7487,Y
T1024634,F,0,32,B,0,E,0,1,0,17.71,26,6075,N
T1024647,M,0,74,B,1,F,0,1,0,30.6,8,6512,Y
T1024656,M,0,39,B,1,E,0,0,0,65.53,1,3964,Y
T1024662,M,0,81,B,1,F,0,1,0,22.73,2,8086,Y
T1024674,F,0,88,B,3,X,0,0,0,34.56,9,7678,Y
T1024681,M,1,63,B,1,E,0,0,0,78.33,25,6090,Y
T1024692,F,0,31,A,0,E,0,0,0,119.85,41,6338,Y
T1024704,M,0,30,B,0,E,0,0,0,21.01,35,6178,N
T1024715,M,0,32,C,0,E,1,0,1,110.31,64,8856,N
T1024721,F,0,29,C,1,E,1,1,1,9.66,1,5099,N
T1024730,F,0,80,B,2,F,1,0,0,50.74,66,8515,Y
T1024753,M,0,25,A,0,F,0,0,1,27.38,27,6528,Y
T1024761,F,0,74,C,3,F,1,0,1,64.94,4,9928,Y
T1024776,M,0,49,B,0,E,0,1,0,41.33,7,4766,Y
T1024786,M,0,69,C,2,E,0,1,0,129.09,10,5727,Y
T1024794,M,0,22,B,0,E,0,0,0,43.44,3,4470,N
T1024801,F,0,72,C,2,F,0,0,0,37.3,5,8696,Y
T1024813,M,0,82,B,1,E,1,1,1,29.44,29,6217,Y
T1024825,M,0,27,B,0,E,0,0,0,32.59,3,4504,N
T1024834,M,0,76,A,0,E,0,0,0,116.92,82,6093,Y
T1024846,F,1,86,B,2,F,1,0,0,31.51,13,7901,Y
T1024862,M,0,25,B,0,E,0,1,0,154.09,15,5031,N
T1024875,M,0,31,C,0,E,0,1,0,48.48,7,5308,N
T1024889,M,0,57,B,1,E,0,0,0,74.94,15,5409,Y
T1024896,M,0,24,B,0,E,0,0,1,209.94,84,9563,N
T1024907,M,0,43,A,0,E,1,0,0,15.65,6,3344,Y
T1024910,F,1,26,B,0,E,0,0,1,13.82,10,5320,N
T1024923,M,1,54,B,1,E,0,1,0,56.68,22,6047,N
T1024931,F,0,53,C,2,F,0,0,0,67.61,4,8626,Y
T1024947,M,1,56,A,0,F,1,0,0,31.64,6,6757,Y
T1024952,F,0,70,C,2,E,0,0,0,26.96,10,8285,Y
T1024961,M,0,21,B,0,E,0,0,0,36.65,36,6291,Y
T1024985,F,1,50,B,2,E,0,0,0,42.05,12,4746,Y
T1024998,M,0,84,C,3,E,0,0,0,29.12,8,8883,Y
T1025008,F,0,51,A,0,E,1,1,0,22.82,6,4297,Y
T1025010,F,0,40,C,2,X,0,1,0,6.96,4,8608,Y
T1025032,M,0,21,C,0,E,0,0,0,60.19,5,5734,Y
T1025047,M,1,49,B,0,E,0,0,0,34.19,2,4509,N
T1025051,F,0,71,A,0,F,1,0,0,102.58,13,6212,Y
T1025062,F,0,45,A,0,X,0,0,0,22.03,2,6911,Y
T1025071,F,1,56,B,1,E,0,0,0,74.6,14,5161,N
T1025091,M,0,58,C,2,X,0,0,1,121.44,53,8420,Y
T1025108,M,0,32,B,1,E,1,1,0,42.52,13,4788,Y
T1025115,F,0,54,B,1,E,0,0,0,68.85,9,4842,Y
T1025127,M,0,78,A,0,E,0,0,0,37.94,26,6853,Y
T1025147,M,0,49,B,2,E,0,0,1,26.73,1,4340,Y
T1025155,M,0,46,A,0,F,0,0,0,72.27,36,7710,Y
T1025178,F,0,56,B,0,E,0,1,0,151.18,15,5479,N
T1025188,F,0,72,B,2,F,0,0,1,95.33,99,9480,Y
T1025197,F,0,84,A,0,E,1,1,0,38.7,10,6519,Y
T1025209,F,0,46,B,0,E,0,0,0,59.45,2,3895,N
T1025216,F,0,21,C,0,E,0,0,0,102.65,18,6710,N
T1025224,M,0,69,C,3,X,0,0,0,68.05,2,8895,Y
T1025231,F,0,26,C,1,E,0,0,0,9.69,5,5348,N
T1025248,F,0,70,A,0,E,0,1,0,130.29,3,7636,Y
T1025252,M,0,51,A,0,E,1,1,0,49.42,5,3275,Y
T1025264,F,1,62,C,2,F,0,0,0,53.18,16,9504,Y
T1025273,M,0,24,C,0,E,0,0,1,110.7,3,5828,Y
T1025285,M,0,71,C,0,F,0,0,0,64.27,17,9908,Y
T1025297,M,0,37,A,0,E,0,0,0,38.1,14,4462,Y
T1025303,M,0,68,A,0,F,0,0,0,18.5,5,5523,Y
T1025335,F,0,87,B,2,F,0,0,0,113.73,17,9857,Y
T1025345,F,0,76,A,0,F,1,0,1,123.32,4,7255,Y
T1025356,M,0,72,A,0,F,1,1,0,6.17,5,6042,Y
T1025374,F,0,83,A,0,X,0,1,0,12.43,1,7209,Y
T1025380,F,0,73,C,1,E,0,0,1,97.02,33,7722,Y
T1025393,M,0,63,A,0,E,0,0,0,42.58,44,6288,Y
T1025400,F,0,78,C,3,F,1,0,0,19.45,8,7782,Y
T1025417,F,0,23,A,0,E,0,0,0,64.12,8,3929,Y
T1025420,M,0,74,C,2,X,1,0,0,72.82,47,8453,Y
T1025434,F,0,67,C,0,E,0,0,0,149.53,6,5482,N
T1025442,M,0,74,B,2,F,0,0,0,50.13,2,7243,Y
T1025454,M,0,73,A,0,F,0,0,0,64.31,12,7433,Y
T1025468,M,0,56,A,0,E,0,1,0,40.89,5,3436,Y
T1025470,M,0,59,C,1,E,0,0,0,110.45,10,6426,Y
T1025480,M,0,49,A,0,X,1,0,1,10.07,4,6522,Y
T1025491,M,0,77,B,1,F,0,0,0,53.02,5,7159,Y
T1025509,F,0,71,C,3,F,1,1,1,32,2,8089,N
T1025522,F,0,68,B,3,F,0,0,0,64.3,6,9528,Y
T1025533,F,0,64,A,0,F,1,0,0,79.76,5,7520,Y
T1025548,M,1,43,B,0,E,0,0,0,25.65,3,4358,Y
T1025563,F,0,62,C,1,F,0,1,1,17.72,3,7900,Y
T1025589,M,1,63,B,1,E,0,0,0,0.82,11,5007,Y
T1025597,F,0,53,B,2,E,0,0,1,14.17,1,4793,N
T1025605,M,1,58,B,1,F,0,1,0,8.24,9,6676,Y
T1025619,M,0,87,A,0,F,0,0,1,53.99,16,7452,Y
T1025624,F,0,28,A,0,E,0,1,1,70.78,3,3171,Y
T1025638,M,0,81,A,0,F,0,0,0,29.37,21,5860,Y
T1025643,M,0,55,A,0,F,0,0,0,63.52,21,7682,Y
T1025653,M,0,80,A,0,E,0,1,1,72.48,4,6882,Y
T1025666,F,0,82,A,0,F,1,1,0,73.31,19,6867,Y
T1025676,M,1,49,C,1,E,1,0,0,33.54,2,5426,Y
T1025682,M,0,23,A,0,E,0,0,0,34.48,1,3153,Y
T1025691,M,1,48,B,0,E,1,0,1,31.61,12,5250,N
T1025700,M,0,34,C,2,E,0,0,0,106.01,8,5556,Y
T1025716,M,0,57,C,2,E,0,0,0,49.65,29,7107,Y
T1025726,M,0,54,A,0,X,0,1,0,49.02,6,6710,Y
T1025732,M,0,78,B,1,E,0,1,0,85.46,5,7747,Y
T1025741,F,0,73,C,1,F,1,0,0,111.15,11,10320,Y
T1025754,M,0,68,B,1,F,1,0,0,144.89,78,13170,Y
T1025768,F,0,40,B,1,E,0,0,1,77.83,14,5007,Y
T1025779,F,0,36,A,0,E,0,1,0,69.72,34,5305,Y
T1025786,M,0,31,B,0,E,0,1,0,147.93,25,6269,Y
T1025797,M,0,48,B,0,E,0,0,1,2.54,2,4368,N
T1025808,M,0,75,B,1,E,0,0,0,48.58,11,4990,Y
T1025813,F,1,82,C,2,F,0,1,1,47.31,5,9373,Y
T1025836,M,0,54,A,0,E,0,0,0,47.86,41,6092,Y
T1025843,F,0,89,C,3,E,0,1,0,64.94,9,8394,Y
T1025857,F,0,45,B,1,E,0,0,1,56.08,8,5035,N
T1025869,F,0,62,C,3,F,0,1,0,10.41,3,7367,Y
T1025897,M,0,52,C,1,F,0,1,0,87.7,14,10512,Y
T1025918,M,0,62,C,0,E,0,0,1,45.17,17,6224,Y
T1025929,M,0,35,A,0,E,0,0,0,69.91,2,3539,Y
T1025939,F,0,88,B,1,F,0,1,0,55.23,44,7504,Y
T1025942,M,0,86,B,2,F,0,0,0,86.08,5,8217,Y
T1025969,M,0,69,C,2,F,0,1,0,21.9,2,7137,Y
T1025979,F,0,79,C,2,F,1,0,0,65.2,4,9296,Y
T1025989,F,0,44,A,0,E,0,1,1,30.92,1,4047,Y
T1025996,M,0,26,A,0,E,0,0,0,6.42,1,3759,N
T1026010,M,0,87,A,0,X,1,0,0,98.85,16,7127,Y
T1026020,M,0,52,C,1,E,0,0,0,86.58,87,10239,Y
T1026038,M,0,71,B,2,F,0,0,0,108.94,4,10078,Y
T1026050,M,0,68,A,0,F,0,0,1,103.74,67,8804,Y
T1026066,F,1,39,A,0,E,0,0,0,101.46,9,4006,N
T1026079,F,0,46,C,1,E,0,0,0,41.1,4,5105,Y
T1026081,M,0,82,C,3,F,0,0,0,47.32,2,9807,Y
T1026098,F,0,42,C,2,E,0,0,1,87.79,17,6458,Y
T1026103,F,0,78,B,2,E,0,1,0,37.74,30,5956,Y
T1026113,M,0,60,A,0,E,1,0,0,10.28,2,3420,Y
T1026126,M,0,59,B,1,E,0,0,0,27.41,4,4518,Y
T1026138,F,0,71,B,1,E,0,1,1,57.64,4,4430,Y
T1026144,M,0,64,A,0,F,0,0,0,84.93,3,8896,Y
T1026159,M,0,61,B,0,E,0,1,1,60.62,6,4778,Y
T1026164,M,0,49,B,1,E,1,0,0,12.56,18,5952,Y
T1026171,M,0,31,C,0,E,0,0,1,28.94,11,6299,Y
T1026182,M,0,49,A,0,E,1,0,0,59.16,13,4149,Y
T1026198,M,0,23,C,0,E,0,0,0,36.39,20,6509,N
T1026206,F,0,63,C,1,E,1,0,1,79.9,43,7725,Y
T1026211,M,0,31,C,1,E,0,0,1,20.42,2,5635,Y
T1026223,F,0,71,B,1,F,0,1,0,17.59,9,7220,Y
T1026232,F,0,85,C,3,X,0,0,0,20.62,1,9347,Y
T1026248,F,0,52,B,0,E,0,0,0,93.38,2,4271,N
T1026255,F,0,80,B,1,F,0,0,1,21.35,9,7713,Y
T1026265,M,0,66,C,1,E,0,0,0,44.47,20,6236,Y
T1026270,M,0,73,C,3,X,1,1,0,26.28,4,7992,Y
T1026285,F,0,20,B,0,E,0,0,1,98.16,62,8325,N
T1026292,M,0,72,B,1,E,0,0,0,102.28,7,4673,N
T1026308,M,0,22,A,0,E,0,0,0,16.17,8,4549,N
T1026310,M,1,48,C,1,E,0,1,0,20.98,11,6465,Y
T1026324,F,0,80,B,2,F,0,1,1,120.56,48,10291,Y
T1026336,M,0,67,B,0,F,0,1,0,6.41,10,6869,Y
T1026349,F,0,55,B,1,E,0,0,0,0.54,7,4258,N
T1026356,M,0,42,B,0,E,0,1,0,36.5,3,4661,Y
T1026361,F,0,71,A,0,F,0,0,0,49.18,9,6677,Y
T1026377,M,0,43,A,0,X,0,0,0,58.82,3,7265,Y
T1026384,F,0,43,A,0,E,0,0,0,62.46,5,4303,Y
T1026393,F,0,88,B,1,X,0,0,1,55.78,29,7366,Y
T1026409,M,0,69,B,1,E,1,0,1,84.18,16,5246,Y
T1026411,F,0,74,A,0,X,0,0,0,65.43,85,6403,Y
T1026421,F,0,58,A,0,F,0,0,1,51.51,6,6908,Y
T1026438,M,0,86,C,2,F,0,0,0,2.61,7,8310,Y
T1026441,M,0,46,A,0,F,0,1,1,87.53,7,9256,Y
T1026451,M,0,20,A,0,E,0,1,1,154.31,10,4457,N
T1026467,F,0,68,C,2,X,1,0,0,25.75,7,8359,Y
T1026476,M,0,44,B,2,E,0,0,0,23.34,3,4793,Y
T1026481,M,0,34,B,1,E,0,0,0,57.4,7,5272,N
T1026498,F,0,25,A,0,E,0,1,0,70.63,3,3610,Y
T1026513,F,0,64,A,0,F,1,0,0,39.37,9,7079,Y
T1026522,M,0,41,A,0,E,0,0,0,40.7,2,3538,Y
T1026535,F,0,47,B,0,E,0,0,1,100.28,34,6607,Y
T1026542,M,1,52,A,0,F,0,0,1,41.27,2,7965,Y
T1026550,F,0,42,A,0,E,0,0,0,49.55,51,6685,Y
T1026565,F,0,42,A,0,E,0,0,0,76.96,6,3840,Y
T1026575,F,0,83,C,1,F,0,0,0,1.8,22,8951,Y
T1026582,F,1,32,C,0,E,0,0,1,124.59,31,7754,N
T1026594,M,0,41,C,0,E,0,0,0,15.03,15,5755,N
T1026607,M,0,48,B,1,E,0,1,0,95.58,7,5231,N
T1026610,F,0,66,C,2,E,0,0,0,48,30,7383,Y
T1026623,M,0,40,C,1,E,0,0,0,90.53,22,6385,N
T1026636,M,0,49,A,0,X,1,0,0,83.66,78,6695,Y
T1026642,M,0,30,B,0,E,0,0,0,66.58,8,5320,Y
T1026653,F,0,40,A,0,E,0,0,0,47.01,7,3675,Y
T1026667,M,0,63,B,0,F,0,0,0,17.7,22,7700,Y
T1026686,M,0,43,A,0,F,0,0,1,104.66,13,8859,Y
T1026698,M,0,54,A,0,X,0,1,0,8.18,1,6876,Y
T1026709,M,0,32,A,0,E,0,0,0,4.48,8,4367,Y
T1026714,M,0,85,B,3,X,1,0,0,2.98,3,7740,Y
T1026729,F,1,79,C,3,F,1,0,0,36.65,8,8847,Y
T1026732,M,0,35,B,0,E,0,0,0,107.77,4,4771,N
T1026742,M,0,78,C,3,F,0,1,1,9.56,8,6998,Y
T1026757,F,0,30,B,0,E,0,0,1,11.52,1,4155,Y
T1026764,F,0,23,C,1,E,0,0,0,4.24,1,5422,N
T1026797,F,0,64,B,0,E,1,0,1,37.93,22,5800,Y
T1026805,M,0,21,A,0,E,0,0,0,84.64,10,4350,Y
T1026812,M,0,55,A,0,X,0,0,0,79.82,19,6968,Y
T1026828,F,0,68,B,1,E,0,0,1,183.34,17,5850,N
T1026832,M,0,52,B,2,E,0,0,0,9.29,1,4136,Y
T1026845,M,0,61,B,2,X,0,0,1,32.24,27,7884,Y
T1026852,M,0,48,A,0,X,0,0,0,42.94,3,6678,Y
T1026868,F,0,46,A,0,X,0,1,1,49.42,3,6766,Y
T1026876,F,0,62,A,0,X,1,0,0,56.56,7,7136,Y
T1026883,F,0,54,A,0,X,0,0,0,92.9,28,6739,Y
T1026892,F,0,74,C,2,X,1,0,1,10.96,2,9171,Y
T1026902,F,0,47,B,0,E,0,0,1,56.27,3,4407,Y
T1026914,M,0,48,C,1,E,1,1,1,34.72,7,4933,Y
T1026920,M,1,84,A,0,E,1,0,0,125.38,28,6236,Y
T1026931,F,0,48,A,0,E,1,0,0,99.38,102,9167,Y
T1026942,M,0,32,C,2,E,0,0,1,35.57,17,6033,Y
T1026951,F,0,80,C,2,E,0,0,0,48.58,1,9723,Y
T1026962,F,1,34,B,0,E,0,1,0,166.84,57,7758,N
T1026975,M,0,64,C,3,X,0,1,1,7.84,5,8602,Y
T1026981,F,1,84,B,1,F,1,1,0,91.7,31,9528,Y
T1026991,M,0,40,B,0,E,0,0,0,8.59,7,4419,Y
T1027004,F,0,56,B,1,E,0,0,0,63.16,14,5404,Y
T1027017,F,0,67,C,2,F,0,1,0,77.85,5,8710,Y
T1027029,F,0,39,C,2,F,0,0,0,72.01,8,8315,Y
T1027040,F,0,88,B,3,X,0,0,1,39.59,22,8304,Y
T1027053,M,0,60,C,3,E,0,0,0,93,28,6938,Y
T1027065,F,0,80,C,3,E,1,1,0,111.75,23,8656,Y
T1027079,M,0,77,C,2,E,1,0,1,59.05,49,8460,Y
T1027082,F,0,45,A,0,X,0,0,0,105.05,10,7465,Y
T1027090,M,0,83,C,1,X,0,0,0,96.47,41,7955,Y
T1027103,F,0,47,A,0,E,0,1,0,5.87,5,3897,Y
T1027115,M,1,85,A,0,X,0,1,1,12.3,3,6693,Y
T1027133,F,0,39,A,0,F,0,0,0,18.61,11,6290,Y
T1027149,F,0,27,A,0,E,0,1,0,30.71,4,4261,Y
T1027159,M,0,60,A,0,X,0,1,0,37.26,6,6681,Y
T1027165,F,0,57,A,0,X,0,0,0,25.79,7,6870,Y
T1027176,M,0,80,C,3,F,0,0,0,27.7,10,6847,Y
T1027183,F,0,66,A,0,F,0,0,0,49.33,7,6729,Y
T1027198,M,0,22,A,0,E,0,0,0,7.55,3,3614,Y
T1027204,M,0,73,C,2,F,0,0,0,125.36,77,12141,Y
T1027215,M,0,71,B,1,F,0,0,0,97.77,37,7472,Y
T1027229,F,0,84,C,3,E,1,0,0,65.42,26,8670,Y
T1027230,F,0,35,A,0,F,0,1,0,14.82,1,6017,Y
T1027244,M,0,41,B,0,E,0,0,0,65.44,14,5351,Y
T1027250,F,0,69,B,1,X,1,1,0,66.35,47,7381,Y
T1027265,F,0,57,B,0,F,0,0,0,43.55,18,7314,N
T1027278,M,0,37,A,0,E,0,1,0,73.4,23,4824,Y
T1027293,F,0,47,C,1,E,0,0,0,64.83,36,7348,N
T1027300,F,0,24,C,0,E,0,1,1,97.08,10,6268,Y
T1027314,M,0,87,B,2,F,0,0,0,113.13,7,10042,Y
T1027328,F,0,41,A,0,E,0,0,1,62.61,22,4811,Y
T1027336,F,0,33,A,0,E,0,0,1,40.75,46,5950,Y
T1027346,M,0,73,C,1,F,1,0,0,22.13,7,8249,Y
T1027359,F,0,27,A,0,E,0,0,0,64.29,3,3209,Y
T1027362,M,0,63,A,0,X,0,0,0,77.59,10,6736,Y
T1027387,F,0,60,C,1,E,0,0,0,47.14,1,5137,Y
T1027394,M,0,50,A,0,F,1,1,0,39.06,3,5342,Y
T1027403,M,0,86,A,0,F,0,0,1,48.97,7,6845,Y
T1027413,F,0,30,B,0,E,0,0,0,27.52,2,3763,N
T1027425,M,1,52,C,2,F,0,0,0,37.79,12,8886,Y
T1027435,M,0,25,C,1,E,0,0,0,29.24,31,7009,Y
T1027443,M,1,79,C,0,F,0,0,0,81.41,7,9776,Y
T1027456,M,0,41,C,0,E,0,0,0,81.82,22,6521,Y
T1027460,M,0,44,C,0,E,0,0,0,18.44,4,5701,Y
T1027475,F,0,52,A,0,F,0,0,0,85.31,29,7483,Y
T1027488,M,0,30,C,1,E,0,0,0,4.31,2,4992,Y
T1027492,F,0,39,B,0,E,0,0,0,1.41,9,4643,N
T1027500,M,0,52,A,0,F,0,1,0,40.36,26,6291,Y
T1027513,M,1,39,B,0,E,0,0,0,24.9,4,4514,N
T1027521,F,0,74,B,1,F,1,0,0,75.55,19,7627,Y
T1027533,M,0,34,C,0,E,0,0,0,13.93,12,6274,Y
T1027546,M,0,72,A,0,E,0,1,0,55.63,17,6305,Y
T1027554,M,0,82,C,2,F,1,1,0,28.13,8,8886,Y
T1027563,F,0,63,A,0,F,0,1,0,54.01,2,6270,Y
T1027587,M,0,28,A,0,E,0,0,0,1.23,3,3588,Y
T1027590,F,0,67,B,1,E,0,0,1,76.29,31,5866,Y
T1027602,F,0,52,B,2,E,0,1,0,77.24,21,5572,Y
T1027619,M,0,63,C,1,F,0,1,0,70.44,55,9855,Y
T1027624,F,1,31,B,0,E,0,0,0,55.5,13,5342,N
T1027633,M,0,43,C,0,F,0,0,1,48.35,16,8524,Y
T1027646,F,0,66,B,2,X,0,0,0,48.63,7,7937,Y
T1027658,M,0,21,A,0,E,0,0,0,92.88,79,8193,N
T1027663,F,1,72,A,0,E,1,0,0,96.38,7,7015,Y
T1027687,M,0,75,A,0,E,1,0,0,103.96,15,6774,Y
T1027693,F,0,21,A,0,E,0,0,0,85.84,15,4620,Y
T1027724,M,0,61,C,2,X,0,1,0,0.16,2,9063,Y
T1027730,M,0,61,B,1,F,0,0,0,95.4,27,8748,Y
T1027748,F,0,56,C,1,E,1,0,1,84.76,16,6385,Y
T1027757,M,0,30,A,0,E,0,0,0,5.01,3,4175,Y
T1027762,F,0,41,A,0,E,0,0,0,66.36,15,4496,Y
T1027778,M,0,28,A,0,E,0,0,0,113.34,2,4128,Y
T1027786,F,0,37,B,0,E,0,0,1,49.23,4,4629,Y
T1027790,F,0,50,A,0,E,0,0,1,74.63,45,5434,Y
T1027809,F,0,54,A,0,X,0,0,0,173.72,9,6813,Y
T1027813,M,1,77,B,1,F,0,0,0,64.67,9,7798,Y
T1027821,M,0,64,A,0,F,1,1,0,82.15,1,8080,Y
T1027840,M,0,57,C,3,F,1,1,0,16.52,4,8829,Y
T1027858,F,0,62,A,0,F,0,1,0,72.74,28,8309,Y
T1027862,F,0,68,A,0,X,0,0,0,113.13,24,6748,Y
T1027877,F,0,86,C,3,F,1,0,0,19.88,3,8546,Y
T1027881,F,1,22,B,0,E,0,1,0,83.3,2,4594,N
T1027894,F,0,55,C,3,F,0,0,0,59.46,8,8396,N
T1027900,F,0,88,A,0,X,0,1,0,86.71,42,6714,Y
T1027917,F,0,43,C,0,E,0,0,0,25.72,4,5592,Y
T1027922,F,0,68,B,2,F,0,0,0,171.55,10,11977,N
T1027933,M,0,80,C,1,E,0,0,0,2.39,2,8363,Y
T1027947,M,0,31,A,0,E,0,1,0,45.77,4,3612,Y
T1027955,F,0,25,B,1,E,0,0,0,63.91,21,6172,N
T1027964,M,1,35,B,0,E,0,1,1,65.94,5,4835,Y
T1027971,F,1,64,B,1,E,0,0,0,61.24,17,5058,Y
T1027981,F,0,73,A,0,F,0,0,0,2.48,3,5554,Y
T1027997,M,0,76,C,1,F,0,1,0,28.33,3,8847,Y
T1028015,F,0,34,B,2,E,0,0,1,39.56,9,4813,N
T1028028,F,0,44,C,0,E,0,0,0,30.29,8,5483,Y
T1028056,F,0,46,C,2,E,0,0,0,108.99,13,6014,Y
T1028063,M,0,34,A,0,E,0,0,0,125.5,7,3938,N
T1028086,M,0,42,C,0,E,0,1,0,16.32,5,5838,Y
T1028103,M,0,56,C,1,E,1,1,0,13.81,3,5395,Y
T1028112,F,0,63,A,0,X,0,1,1,26.71,1,6520,Y
T1028122,M,0,79,B,2,F,1,1,0,107.13,9,7733,Y
T1028131,M,0,66,C,2,F,0,1,0,6.12,17,8568,Y
T1028144,M,0,81,A,0,F,0,1,0,101.74,9,6358,Y
T1028153,F,0,29,A,0,F,0,0,0,102.55,36,9554,Y
T1028166,F,0,44,A,0,F,0,0,0,31.24,11,6258,Y
T1028174,M,0,80,B,2,E,0,1,0,113.37,41,6860,Y
T1028191,M,0,53,C,2,F,1,0,0,35.9,3,9605,Y
T1028204,F,0,79,A,0,X,0,1,0,46.85,1,7484,Y
T1028225,F,0,42,A,0,F,0,0,0,56.6,6,7716,Y
T1028231,F,0,22,A,0,E,0,1,0,28.25,8,4038,Y
T1028244,F,0,47,C,1,E,0,0,0,168.84,64,9020,N
T1028257,F,0,35,C,0,E,0,0,0,47.34,5,5935,Y
T1028266,M,0,66,B,1,F,0,0,1,70.77,14,8524,Y
T1028270,F,1,72,B,2,F,0,0,0,59.09,9,9349,Y
T1028297,F,1,35,B,0,E,0,1,1,50.51,18,5660,N
T1028309,M,1,26,C,0,E,0,0,0,42.19,7,5924,N
T1028313,F,0,73,B,0,E,0,0,0,86.07,6,5189,Y
T1028323,F,0,78,C,3,F,0,1,0,32.24,1,9553,Y
T1028336,F,0,29,B,2,E,0,0,0,24.64,28,5857,Y
T1028343,M,0,31,B,0,E,0,1,0,121.63,56,7783,Y
T1028356,F,0,71,B,0,F,1,0,1,81.7,29,7448,Y
T1028369,M,0,57,C,1,E,0,0,0,38.9,6,5541,Y
T1028379,M,0,30,C,0,E,1,0,0,40.93,7,5152,N
T1028387,F,0,60,A,0,X,1,0,0,30.82,6,7138,Y
T1028404,M,0,23,C,0,E,0,1,0,126.45,72,9189,N
T1028414,M,0,34,C,2,E,1,0,0,68.42,10,6151,Y
T1028428,F,0,50,A,0,E,0,1,1,61.6,15,3784,Y
T1028446,M,0,57,C,1,E,0,0,0,47.67,3,5036,Y
T1028458,F,0,28,A,0,E,0,0,0,137.15,11,4207,Y
T1028469,M,0,34,A,0,F,0,0,0,39.7,7,6730,Y
T1028477,F,0,68,A,0,F,1,0,1,49.14,8,7142,Y
T1028487,M,0,46,C,1,E,0,0,0,21.11,1,4954,Y
T1028494,F,0,32,C,0,E,0,0,0,22.17,2,5552,N
T1028506,M,0,67,A,0,F,1,0,1,139,26,10167,Y
T1028516,M,0,61,A,0,F,0,1,1,73.03,14,6993,Y
T1028528,F,0,44,C,1,E,0,0,0,72.98,10,5480,Y
T1028545,F,0,38,A,0,X,0,0,0,76.57,7,6523,Y
T1028550,F,1,22,B,0,E,0,0,0,41.54,25,5864,N
T1028562,M,0,25,C,0,E,0,0,1,35.18,2,5501,Y
T1028575,M,0,33,A,0,X,0,1,0,20.26,7,6049,Y
T1028595,F,0,62,A,0,X,1,1,0,69.05,6,7265,Y
T1028605,F,0,76,C,3,F,1,0,0,104.65,10,9027,Y
T1028611,F,0,28,A,0,E,0,0,1,115.66,45,6462,Y
T1028621,F,0,24,B,0,E,0,0,0,37.91,1,4775,Y
T1028631,F,0,29,C,0,E,0,1,0,24.27,10,5541,Y
T1028645,M,0,68,A,0,X,0,0,0,124.39,6,6926,Y
T1028663,M,0,42,A,0,F,0,0,0,54.53,26,6722,Y
T1028698,F,0,57,B,0,E,0,1,0,25.6,42,7389,Y
